25000.0,16583.0,-6.33441,-5.5391
25000.0,16771.0,2.69,-5.23249
25000.0,17230.0,2.7418,-5.89298
25000.0,17335.0,-7.78749,3.41886
25000.0,17526.0,-6.86434,-5.53292
25000.0,17580.0,5.80647,23.845
25000.0,17582.0,-7.39669,-5.59042
25000.0,17624.0,14.3256,-9.19113
25000.0,17639.0,9.71179,-8.56546
25000.0,17644.0,11.6291,-3.36868
25000.0,17649.0,12.7907,-3.21457
25000.0,17650.0,13.4688,8.71138
25000.0,17667.0,9.12693,-8.59108
25000.0,17670.0,19.4432,1.25208
25000.0,17676.0,1.80343,11.0488
25000.0,17679.0,21.0594,-0.845401
25000.0,17680.0,9.85051,21.2023
25004.0,16583.0,-6.33878,-5.54137
25004.0,16771.0,2.66757,-5.21886
25004.0,17230.0,2.70256,-5.89636
25004.0,17335.0,-7.79404,3.42185
25004.0,17526.0,-6.8329,-5.50041
25004.0,17580.0,5.71146,24.3184
25004.0,17582.0,-7.37163,-5.57329
25004.0,17624.0,14.1973,-9.65237
25004.0,17639.0,9.71299,-8.20453
25004.0,17644.0,11.6087,-2.84876
25004.0,17649.0,12.7518,-2.60323
25004.0,17650.0,13.464,9.16351
25004.0,17667.0,9.05022,-8.17168
25004.0,17670.0,19.5096,1.26988
25004.0,17676.0,1.78931,11.0198
25004.0,17679.0,20.4721,-0.802116
25004.0,17682.0,10.0274,20.8801
25008.0,16583.0,-6.32749,-5.5731
25008.0,16771.0,2.67495,-5.25277
25008.0,17230.0,2.67865,-5.89744
25008.0,17335.0,-7.80325,3.42214
25008.0,17526.0,-6.76834,-5.50451
25008.0,17580.0,5.60157,24.7409
25008.0,17582.0,-7.37485,-5.56386
25008.0,17624.0,14.0697,-10.1636
25008.0,17639.0,9.71124,-7.7544
25008.0,17644.0,11.5588,-2.29694
25008.0,17649.0,12.6465,-1.97785
25008.0,17650.0,13.5057,9.65228
25008.0,17667.0,9.03936,-7.7074
25008.0,17670.0,19.5354,1.26449
25008.0,17676.0,1.78482,11.0176
25008.0,17679.0,19.855,-0.684626
25008.0,17682.0,10.037,20.4251
25012.0,16583.0,-6.30358,-5.64475
25012.0,16771.0,2.65946,-5.20574
25012.0,17230.0,2.67791,-5.8589
25012.0,17335.0,-7.79668,3.41737
25012.0,17526.0,-6.79064,-5.55124
25012.0,17580.0,5.50433,25.1603
25012.0,17582.0,-7.37808,-5.55444
25012.0,17624.0,13.9794,-10.6505
25012.0,17639.0,9.64607,-7.28609
25012.0,17644.0,11.4914,-1.68794
25012.0,17649.0,12.6397,-1.42976
25012.0,17650.0,13.528,10.1209
25012.0,17667.0,9.0405,-7.26928
25012.0,17670.0,19.5508,1.25316
25012.0,17676.0,1.77985,11.0081
25012.0,17679.0,19.1967,-0.573613
25012.0,17682.0,10.154,19.8253
25016.0,16583.0,-6.29555,-5.63775
25016.0,16771.0,2.65922,-5.20683
25016.0,17230.0,2.68086,-5.87114
25016.0,17335.0,-7.79676,3.47042
25016.0,17526.0,-6.79217,-5.53451
25016.0,17580.0,5.36216,25.5754
25016.0,17582.0,-7.3813,-5.54501
25016.0,17624.0,13.8598,-11.1396
25016.0,17639.0,9.62063,-6.89003
25016.0,17644.0,11.474,-1.10609
25016.0,17649.0,12.5962,-0.852451
25016.0,17650.0,13.5672,10.5652
25016.0,17667.0,8.98784,-6.83521
25016.0,17670.0,19.5484,1.25722
25016.0,17676.0,1.77489,10.9987
25016.0,17679.0,18.6807,-0.324702
25016.0,17682.0,10.245,19.3927
25020.0,16583.0,-6.27516,-5.64444
25020.0,16771.0,2.65587,-5.19347
25020.0,17230.0,2.64504,-5.86334
25020.0,17335.0,-7.79367,3.43787
25020.0,17526.0,-6.76866,-5.5163
25020.0,17580.0,5.24894,26.0136
25020.0,17624.0,13.696,-11.6002
25020.0,17639.0,9.62442,-6.449
25020.0,17644.0,11.4103,-0.526713
25020.0,17649.0,12.4485,-0.191745
25020.0,17650.0,13.6272,11.0347
25020.0,17667.0,9.03691,-6.41108
25020.0,17670.0,19.5469,1.26653
25020.0,17676.0,1.77923,10.9944
25020.0,17679.0,18.2947,0.0840222
25020.0,17682.0,10.2358,18.8886
25024.0,16583.0,-6.28218,-5.64645
25024.0,16771.0,2.66048,-5.19771
25024.0,17230.0,2.63452,-5.87627
25024.0,17335.0,-7.77549,3.42143
25024.0,17526.0,-6.76713,-5.49836
25024.0,17580.0,5.17053,26.4779
25024.0,17624.0,13.6184,-12.0773
25024.0,17639.0,9.52848,-5.99917
25024.0,17644.0,11.3733,0.0368928
25024.0,17649.0,12.4539,0.393822
25024.0,17650.0,13.6551,11.4945
25024.0,17667.0,8.99828,-6.0074
25024.0,17670.0,19.5492,1.27668
25024.0,17676.0,1.78662,11.0112
25024.0,17679.0,17.8299,0.328291
25024.0,17682.0,10.2153,18.2751
25028.0,16583.0,-6.29443,-5.55713
25028.0,16771.0,2.67802,-5.25169
25028.0,17230.0,2.64272,-5.90117
25028.0,17335.0,-7.77857,3.41929
25028.0,17526.0,-6.77004,-5.47768
25028.0,17580.0,5.08246,26.9134
25028.0,17624.0,13.612,-12.5535
25028.0,17639.0,9.5671,-5.59141
25028.0,17644.0,11.3391,0.632686
25028.0,17649.0,12.3643,0.949338
25028.0,17650.0,13.6819,11.9544
25028.0,17667.0,8.97165,-5.62455
25028.0,17670.0,19.5533,1.27786
25028.0,17676.0,1.78487,11.0066
25028.0,17679.0,17.2873,0.507657
25028.0,17682.0,10.2737,17.7617
25032.0,16583.0,-6.3089,-5.56667
25032.0,16771.0,2.64873,-5.18406
25032.0,17230.0,2.65095,-5.93575
25032.0,17335.0,-7.77209,3.41741
25032.0,17526.0,-6.77117,-5.49389
25032.0,17580.0,4.9944,27.3489
25032.0,17624.0,13.6085,-13.0283
25032.0,17639.0,9.51248,-5.18239
25032.0,17644.0,11.3003,1.23075
25032.0,17649.0,12.2763,1.60767
25032.0,17650.0,13.6611,12.4422
25032.0,17667.0,9.04416,-5.24645
25032.0,17670.0,19.5432,1.25635
25032.0,17676.0,1.7857,11.0296
25032.0,17679.0,16.7447,0.687017
25032.0,17682.0,10.2129,17.1847
25036.0,16583.0,-6.29836,-5.62436
25036.0,16771.0,2.65385,-5.19611
25036.0,17230.0,2.63885,-5.92632
25036.0,17335.0,-7.76728,3.41607
25036.0,17526.0,-6.78991,-5.49136
25036.0,17580.0,4.90633,27.7844
25036.0,17624.0,13.7036,-13.5177
25036.0,17639.0,9.44903,-4.74781
25036.0,17644.0,11.2679,1.81177
25036.0,17649.0,12.2105,2.2067
25036.0,17650.0,13.5441,12.9128
25036.0,17667.0,9.01304,-4.76463
25036.0,17670.0,19.5415,1.25778
25036.0,17676.0,1.79112,11.0377
25036.0,17679.0,16.202,0.866373
25036.0,17682.0,10.2302,16.6639
25040.0,16583.0,-6.27454,-5.63597
25040.0,16771.0,2.66199,-5.23461
25040.0,17230.0,2.63164,-5.91783
25040.0,17335.0,-7.76831,3.41656
25040.0,17526.0,-6.79505,-5.57908
25040.0,17624.0,13.7648,-14.0356
25040.0,17639.0,9.50159,-4.38943
25040.0,17644.0,11.2139,2.38413
25040.0,17649.0,12.1447,2.80563
25040.0,17650.0,13.4562,13.3886
25040.0,17667.0,9.03216,-4.36502
25040.0,17670.0,19.5425,1.25885
25040.0,17676.0,1.79097,11.0475
25040.0,17682.0,10.2474,16.2787
25040.0,17683.0,18.1066,3.10104
25044.0,16583.0,-6.28019,-5.65717
25044.0,16771.0,2.65204,-5.23632
25044.0,17230.0,2.63302,-5.93008
25044.0,17335.0,-7.77004,3.4153
25044.0,17526.0,-6.77734,-5.54202
25044.0,17624.0,13.8425,-14.5034
25044.0,17639.0,9.50458,-3.96535
25044.0,17644.0,11.163,3.07719
25044.0,17649.0,12.0789,3.40465
25044.0,17650.0,13.3538,13.8389
25044.0,17667.0,8.98329,-3.97189
