1000.0,0.0,-7.98877,1.48696
1000.0,7.0,-6.8732,-7.54425
1000.0,225.0,6.59252,2.74568
1000.0,226.0,9.10106,19.6852
1000.0,232.0,3.50249,-3.56301
1000.0,239.0,12.7473,10.2263
1000.0,247.0,17.9806,-8.42086
1000.0,252.0,16.3242,-3.94248
1000.0,257.0,1.47227,9.27851
1000.0,259.0,-0.861928,-22.7363
1004.0,0.0,-7.98983,1.49281
1004.0,7.0,-6.87228,-7.53479
1004.0,225.0,6.31567,3.09531
1004.0,226.0,8.97508,20.3599
1004.0,232.0,3.4051,-4.01286
1004.0,239.0,12.7519,10.7801
1004.0,247.0,18.0245,-8.79873
1004.0,252.0,15.8654,-4.27189
1004.0,257.0,1.50494,9.24358
1004.0,259.0,-0.781288,-22.1428
1004.0,260.0,1.42079,10.369
1008.0,0.0,-7.99006,1.48704
1008.0,7.0,-6.87395,-7.54244
1008.0,225.0,6.11396,3.43917
1008.0,226.0,8.89129,20.9314
1008.0,232.0,3.29528,-4.52533
1008.0,239.0,12.7177,11.3719
1008.0,247.0,18.0641,-9.33362
1008.0,252.0,15.2828,-4.72156
1008.0,257.0,1.56386,9.19589
1008.0,259.0,-0.697754,-21.5683
1008.0,260.0,1.48433,10.4422
1012.0,0.0,-7.97536,1.4902
1012.0,7.0,-6.86541,-7.57751
1012.0,225.0,5.91371,3.87981
1012.0,226.0,8.7116,21.5303
1012.0,232.0,3.26403,-4.96929
1012.0,239.0,12.7219,11.9394
1012.0,247.0,18.0995,-9.79276
1012.0,252.0,14.7151,-5.16459
1012.0,257.0,1.5865,9.16265
1012.0,259.0,-0.638296,-20.8543
1012.0,260.0,1.51963,10.5006
1016.0,0.0,-7.97055,1.49254
1016.0,7.0,-6.86252,-7.54784
1016.0,225.0,5.72508,4.26126
1016.0,226.0,8.61595,22.1624
1016.0,232.0,3.30089,-5.48132
1016.0,239.0,12.7808,12.5083
1016.0,247.0,18.2018,-10.5384
1016.0,252.0,14.1246,-5.66474
1016.0,257.0,1.60914,9.12941
1016.0,259.0,-0.522779,-20.2132
1016.0,260.0,1.52622,10.5425
1020.0,0.0,-7.94994,1.48395
1020.0,7.0,-6.87561,-7.54504
1020.0,225.0,5.56842,4.66265
1020.0,226.0,8.47688,22.7907
1020.0,232.0,3.27059,-5.92304
1020.0,239.0,12.7739,13.0981
1020.0,247.0,18.2495,-11.042
1020.0,252.0,13.6464,-6.08433
1020.0,257.0,1.63179,9.09616
1020.0,259.0,-0.541902,-19.5619
1020.0,260.0,1.48329,10.4972
1024.0,0.0,-7.95875,1.48762
1024.0,7.0,-6.87502,-7.536
1024.0,225.0,5.45895,5.14852
1024.0,226.0,8.33745,23.5152
1024.0,232.0,3.31498,-6.44487
1024.0,239.0,12.7213,13.6626
1024.0,247.0,18.239,-11.7017
1024.0,252.0,13.1283,-6.50923
1024.0,259.0,-0.429033,-18.9754
1024.0,260.0,1.50746,10.5324
1028.0,0.0,-7.96885,1.48559
1028.0,7.0,-6.88112,-7.53584
1028.0,225.0,5.32848,5.53008
1028.0,226.0,8.23413,24.1327
1028.0,232.0,3.31946,-6.94021
1028.0,239.0,12.7205,14.2317
1028.0,247.0,18.2591,-12.2169
1028.0,252.0,12.6904,-6.93233
1028.0,259.0,-0.376362,-18.3597
1028.0,260.0,1.48491,10.5375
1032.0,0.0,-7.98124,1.48844
1032.0,7.0,-6.88346,-7.57462
1032.0,225.0,5.19548,5.8763
1032.0,226.0,8.12177,24.7852
1032.0,232.0,3.31897,-7.3898
1032.0,239.0,12.6012,14.8283
1032.0,247.0,18.2368,-12.8636
1032.0,252.0,12.2701,-7.42237
1032.0,259.0,-0.332266,-17.7379
1032.0,260.0,1.41813,10.4543
1032.0,261.0,24.4401,-2.46043
1036.0,0.0,-7.99137,1.48643
1036.0,7.0,-6.87829,-7.56541
1036.0,225.0,5.06523,6.3212
1036.0,226.0,8.0094,25.4378
1036.0,232.0,3.29685,-7.83634
1036.0,239.0,12.5769,15.4082
1036.0,247.0,18.309,-13.4302
1036.0,252.0,11.8137,-7.92246
1036.0,259.0,-0.231223,-17.1335
1036.0,260.0,1.48653,10.5254
1036.0,263.0,24.0657,-2.36169
1040.0,0.0,-7.99218,1.48257
1040.0,7.0,-6.88008,-7.56948
1040.0,225.0,4.92501,6.71689
1040.0,226.0,7.89708,26.0901
1040.0,232.0,3.23142,-8.30184
1040.0,239.0,12.5542,15.9153
1040.0,247.0,18.3453,-13.9619
1040.0,252.0,11.4367,-8.40358
1040.0,259.0,-0.214113,-16.5253
1040.0,260.0,1.44943,10.4984
1040.0,263.0,23.7501,-2.20694
1044.0,0.0,-7.99276,1.48629
1044.0,7.0,-6.86596,-7.57188
1044.0,225.0,4.85165,7.02477
1044.0,226.0,7.78472,26.7426
1044.0,232.0,3.22384,-8.77515
1044.0,239.0,12.5228,16.4346
1044.0,247.0,18.3727,-14.4959
1044.0,252.0,11.0382,-8.86564
1044.0,259.0,-0.132092,-15.9201
1044.0,260.0,1.48608,10.535
1044.0,263.0,23.3947,-2.00536
1048.0,0.0,-7.98888,1.49114
1048.0,7.0,-6.87326,-7.61068
1048.0,225.0,4.72992,7.33161
1048.0,232.0,3.1933,-9.32319
1048.0,239.0,12.408,16.9595
1048.0,247.0,18.4,-15.0298
1048.0,252.0,10.6217,-9.37968
1048.0,259.0,-0.0780641,-15.3268
1048.0,260.0,1.48391,10.5506
1048.0,263.0,23.0391,-1.89502
1052.0,0.0,-7.99101,1.49052
1052.0,7.0,-6.87502,-7.57474
1052.0,225.0,4.6237,7.5296
1052.0,232.0,3.16621,-9.78145
1052.0,239.0,12.3817,17.5587
1052.0,247.0,18.4474,-15.6028
1052.0,252.0,10.2374,-9.86429
1052.0,259.0,0.00143581,-14.747
1052.0,260.0,1.47714,10.5485
1052.0,263.0,22.713,-1.69369
1056.0,0.0,-7.97697,1.48694
1056.0,7.0,-6.879,-7.54619
1056.0,225.0,4.59905,7.64873
1056.0,232.0,3.04622,-10.3004
1056.0,239.0,12.2798,18.1546
1056.0,247.0,18.4777,-16.1419
1056.0,252.0,9.8058,-10.368
1056.0,259.0,0.0662267,-14.1378
1056.0,260.0,1.43761,10.4872
1056.0,263.0,22.3966,-1.50021
1056.0,265.0,1.68258,9.2207
1060.0,0.0,-7.97783,1.48495
1060.0,7.0,-6.86832,-7.61833
1060.0,225.0,4.61626,7.66221
1060.0,232.0,2.96919,-10.7894
1060.0,239.0,12.2434,18.7233
